elo_h,elo_a,elo_diff,laplace_proba_h,laplace_proba_a,laplace_proba_diff,sum_previous_pm_h,sum_previous_pm_a,sum_previous_pm_diff,streak_h,streak_a,streak_diff,lsr_h,lsr_a,lsr_diff
1467.571506539289,1526.3949073648703,-58.8234008255813,0.38461538461538464,0.5882352941176471,-0.20361990950226244,-54.0,55.0,-109.0,-7.0,3.0,-10.0,6.0,3.0,3.0
1454.3206984644023,1514.2709762613715,-59.9502777969692,0.2777777777777778,0.5294117647058824,-0.25163398692810457,-21.0,-22.0,1.0,-3.0,2.0,-5.0,5.0,4.0,1.0
1559.6847371956133,1498.7680227007347,60.91671449487853,0.7058823529411765,0.47058823529411764,0.23529411764705888,98.0,21.0,77.0,6.0,-1.0,7.0,28.0,23.0,5.0
1428.8949435640143,1500.079667009543,-71.18472344552879,0.2777777777777778,0.5,-0.2222222222222222,-68.0,11.0,-79.0,-5.0,2.0,-7.0,8.0,15.0,-7.0
1491.5213187203642,1576.6857437962276,-85.16442507586339,0.42105263157894735,0.65,-0.22894736842105268,4.0,15.0,-11.0,5.0,2.0,3.0,10.0,26.0,-16.0
1456.090945687981,1609.0190070109413,-152.92806132296027,0.47058823529411764,0.7894736842105263,-0.3188854489164087,1.0,48.0,-47.0,0.0,4.0,-4.0,18.0,22.0,-4.0
1545.8862668444494,1469.0497447187133,76.83652212573611,0.631578947368421,0.3888888888888889,0.24269005847953212,3.0,-55.0,58.0,1.0,-3.0,4.0,30.0,11.0,19.0
1445.873779473582,1492.3100253390744,-46.43624586549231,0.35,0.47368421052631576,-0.12368421052631579,2.0,10.0,-8.0,-3.0,2.0,-5.0,9.0,15.0,-6.0
1568.5890418206368,1327.4930825489644,241.09595927167243,0.65,0.10526315789473684,0.5447368421052632,11.0,-53.0,64.0,3.0,-9.0,12.0,19.0,14.0,5.0
1441.968548598856,1515.7053721201605,-73.73682352130459,0.4444444444444444,0.5263157894736842,-0.08187134502923976,-13.0,-16.0,3.0,-3.0,-1.0,-2.0,18.0,27.0,-9.0
1499.2044890816928,1599.9524262266739,-100.74793714498105,0.5,0.7894736842105263,-0.2894736842105263,24.0,98.0,-74.0,-1.0,5.0,-6.0,29.0,24.0,5.0
1499.9644362077697,1474.651518237391,25.31291797037875,0.5625,0.4,0.16249999999999998,-31.0,-8.0,-23.0,-3.0,2.0,-5.0,13.0,10.0,3.0
1593.5555442792008,1461.785377652716,131.77016662648475,0.6666666666666666,0.3157894736842105,0.3508771929824561,17.0,-8.0,25.0,6.0,-1.0,7.0,26.0,5.0,21.0
1488.5252590329812,1547.703784817343,-59.17852578436168,0.5294117647058824,0.631578947368421,-0.10216718266253866,25.0,50.0,-25.0,4.0,4.0,0.0,12.0,3.0,9.0
1539.9106372221236,1520.2269504677045,19.683686754419114,0.5555555555555556,0.6111111111111112,-0.05555555555555558,-35.0,32.0,-67.0,-2.0,2.0,-4.0,16.0,20.0,-4.0
1488.738655945767,1528.3628176403422,-39.62416169457515,0.42105263157894735,0.5,-0.07894736842105265,5.0,-42.0,47.0,1.0,0.0,1.0,23.0,7.0,16.0
1527.0437637273776,1452.5934452004165,74.45031852696115,0.5263157894736842,0.42105263157894735,0.10526315789473684,-22.0,-7.0,-15.0,3.0,-2.0,5.0,4.0,17.0,-13.0
1531.3539184824087,1427.5073904138403,103.84652806856843,0.55,0.3333333333333333,0.21666666666666673,8.0,-19.0,27.0,6.0,-6.0,12.0,4.0,9.0,-5.0
1514.756318419044,1462.0575390840042,52.69877933503972,0.5789473684210527,0.4375,0.14144736842105265,34.0,-15.0,49.0,3.0,-4.0,7.0,20.0,6.0,14.0
1564.2641445611873,1533.0247919846968,31.239352576490546,0.7222222222222222,0.55,0.17222222222222217,103.0,-15.0,118.0,5.0,0.0,5.0,28.0,27.0,1.0
1325.5883852962422,1482.956491823102,-157.36810652685972,0.1,0.47619047619047616,-0.3761904761904762,-38.0,-19.0,-19.0,-9.0,-4.0,-5.0,14.0,29.0,-15.0
1505.307234419819,1613.3700078206346,-108.06277340081556,0.5882352941176471,0.7619047619047619,-0.17366946778711478,-22.0,19.0,-41.0,0.0,2.0,-2.0,13.0,22.0,-9.0
1470.117908527976,1510.6764143988162,-40.558505870840236,0.4,0.5,-0.09999999999999998,-21.0,2.0,-23.0,-3.0,2.0,-5.0,23.0,15.0,8.0
1565.5867066900669,1470.6423371602573,94.94436952980959,0.65,0.5,0.15000000000000002,72.0,19.0,53.0,7.0,3.0,4.0,3.0,12.0,-9.0
1448.2832904453853,1424.6491287343197,23.634161711065644,0.4,0.42105263157894735,-0.021052631578947323,-11.0,-28.0,17.0,-1.0,-6.0,5.0,17.0,18.0,-1.0
1570.493739073359,1545.381269270784,25.11246980257488,0.6666666666666666,0.5789473684210527,0.08771929824561397,25.0,-22.0,47.0,2.0,0.0,2.0,19.0,16.0,3.0
1466.7176974666122,1463.880634463446,2.837063003166122,0.47368421052631576,0.36363636363636365,0.11004784688995212,2.0,-34.0,36.0,1.0,-4.0,5.0,12.0,10.0,2.0
1566.2502414010685,1596.8541303656593,-30.60388896459085,0.6,0.6818181818181818,-0.08181818181818179,-28.0,26.0,-54.0,0.0,5.0,-5.0,16.0,26.0,-10.0
1503.7261849693302,1460.6245826750908,43.101602294239456,0.47619047619047616,0.35,0.1261904761904762,-9.0,-71.0,62.0,0.0,-3.0,3.0,15.0,11.0,4.0
1551.1448364433252,1496.2847767019114,54.86005974141381,0.55,0.5789473684210527,-0.02894736842105261,28.0,6.0,22.0,5.0,0.0,5.0,7.0,25.0,-18.0
1543.2000043091036,1629.3232637524748,-86.12325944337113,0.6842105263157895,0.7727272727272727,-0.08851674641148322,70.0,3.0,67.0,2.0,3.0,-1.0,28.0,22.0,6.0
1535.1194180980917,1489.3539784879788,45.765439610112935,0.5714285714285714,0.5555555555555556,0.015873015873015817,11.0,-32.0,43.0,5.0,-3.0,8.0,4.0,13.0,-9.0
1633.818753761951,1519.5048948642755,114.31385889767557,0.8095238095238095,0.6,0.20952380952380956,74.0,44.0,30.0,7.0,3.0,4.0,24.0,20.0,4.0
1569.511346383712,1427.4618940679834,142.04945231572856,0.6666666666666666,0.38095238095238093,0.2857142857142857,49.0,-17.0,66.0,7.0,-5.0,12.0,3.0,17.0,-14.0
1457.3089626387728,1554.0889322367805,-96.77996959800771,0.4117647058823529,0.5714285714285714,-0.15966386554621848,-19.0,11.0,-30.0,-3.0,3.0,-6.0,6.0,27.0,-21.0
1416.4161922849632,1514.86069104652,-98.44449876155682,0.2857142857142857,0.5217391304347826,-0.2360248447204969,-34.0,13.0,-47.0,-4.0,0.0,-4.0,8.0,29.0,-21.0
1565.1897560802877,1482.293502458286,82.89625362200172,0.6521739130434783,0.45454545454545453,0.19762845849802374,16.0,-4.0,20.0,2.0,-1.0,3.0,19.0,15.0,4.0
1309.533091968263,1440.2681826285018,-130.7350906602387,0.09090909090909091,0.42857142857142855,-0.33766233766233766,-49.0,-36.0,-13.0,-8.0,-5.0,-3.0,14.0,18.0,-4.0
1417.4254427477433,1540.0140302299105,-122.58858748216721,0.2727272727272727,0.5909090909090909,-0.31818181818181823,-23.0,20.0,-43.0,-4.0,4.0,-8.0,2.0,4.0,-2.0
1572.9429240923232,1491.5811046298056,81.36181946251759,0.6190476190476191,0.55,0.06904761904761902,-15.0,-2.0,-13.0,2.0,0.0,2.0,16.0,25.0,-9.0
1421.8680519682705,1430.8221037171518,-8.954051748881284,0.2727272727272727,0.4090909090909091,-0.1363636363636364,-33.0,-34.0,1.0,-5.0,-4.0,-1.0,5.0,18.0,-13.0
1570.4961000304777,1472.5820784238524,97.91402160662528,0.5909090909090909,0.5,0.09090909090909094,18.0,8.0,10.0,7.0,1.0,6.0,27.0,12.0,15.0
1482.2704804406817,1484.45936635616,-2.188885915478295,0.45454545454545453,0.5263157894736842,-0.07177033492822965,-5.0,-19.0,14.0,-2.0,-2.0,0.0,23.0,13.0,10.0
1551.3819225872135,1440.9017948450755,110.48012774213794,0.7,0.3888888888888889,0.31111111111111106,62.0,-15.0,77.0,2.0,-3.0,5.0,28.0,6.0,22.0
1555.848508515431,1426.8711054798218,128.9774030356091,0.5714285714285714,0.3333333333333333,0.23809523809523808,46.0,-25.0,71.0,8.0,-4.0,12.0,7.0,9.0,-2.0
1478.1454670152355,1495.5536925048698,-17.408225489634333,0.43478260869565216,0.5238095238095238,-0.08902691511387167,-16.0,2.0,-18.0,-3.0,1.0,-4.0,15.0,12.0,3.0
1531.2011530719017,1487.403953933984,43.79719913791769,0.5416666666666666,0.5238095238095238,0.017857142857142794,29.0,-3.0,32.0,3.0,1.0,2.0,29.0,25.0,4.0
1493.855915568316,1455.4052558971318,38.45065967118421,0.5454545454545454,0.3333333333333333,0.2121212121212121,-4.0,-36.0,32.0,-2.0,-6.0,4.0,20.0,10.0,10.0
1478.8730220667087,1318.979170879613,159.8938511870956,0.36363636363636365,0.13043478260869565,0.233201581027668,-60.0,-41.0,-19.0,-3.0,-5.0,2.0,11.0,14.0,-3.0
1473.5405223017701,1478.4743551333245,-4.933832831554355,0.43478260869565216,0.5,-0.06521739130434784,6.0,-15.0,21.0,-1.0,-2.0,1.0,17.0,13.0,4.0
1437.2516260088798,1534.646691773065,-97.39506576418512,0.3684210526315789,0.6363636363636364,-0.2679425837320574,-13.0,21.0,-34.0,-2.0,0.0,-2.0,6.0,30.0,-24.0
1424.672498055801,1569.3377915233382,-144.66529346753714,0.391304347826087,0.6666666666666666,-0.27536231884057966,-47.0,27.0,-74.0,-3.0,4.0,-7.0,18.0,19.0,-1.0
1498.90785556185,1555.0320914234092,-56.1242358615591,0.5652173913043478,0.7142857142857143,-0.14906832298136652,11.0,52.0,-41.0,-2.0,2.0,-4.0,20.0,28.0,-8.0
1557.3657462548074,1472.4228643535305,84.9428819012769,0.6,0.47619047619047616,0.12380952380952381,-2.0,-36.0,34.0,-1.0,-4.0,3.0,26.0,13.0,13.0
1484.5042467878673,1400.0757302595816,84.42851652828563,0.4583333333333333,0.2727272727272727,0.1856060606060606,-1.0,-22.0,21.0,-1.0,-5.0,4.0,15.0,8.0,7.0
1624.3255885937913,1423.5279971242526,200.7975914695387,0.75,0.32,0.43,23.0,-26.0,49.0,3.0,-4.0,7.0,22.0,9.0,13.0
1454.4849546744633,1547.5244859494603,-93.03953127499699,0.34782608695652173,0.5652173913043478,-0.21739130434782605,-53.0,11.0,-64.0,-3.0,3.0,-6.0,11.0,27.0,-16.0
1445.748999222383,1410.211405414421,35.53759380796191,0.4,0.375,0.025000000000000022,-20.0,-44.0,24.0,-2.0,-3.0,1.0,6.0,18.0,-12.0
1549.732944189532,1502.707446576164,47.02549761336786,0.5652173913043478,0.5,0.06521739130434778,42.0,32.0,10.0,4.0,3.0,1.0,7.0,23.0,-16.0
1450.3533159035978,1556.2354690706422,-105.88215316704441,0.32,0.625,-0.305,-57.0,5.0,-62.0,-5.0,2.0,-7.0,10.0,3.0,7.0
1482.4673361953796,1616.646102704447,-134.17876650906737,0.5,0.7916666666666666,-0.29166666666666663,-32.0,8.0,-40.0,-1.0,4.0,-5.0,25.0,24.0,1.0
1395.9566190816076,1626.6693062244306,-230.71268714282292,0.2608695652173913,0.76,-0.4991304347826087,-25.0,27.0,-52.0,-5.0,2.0,-7.0,8.0,22.0,-14.0
1557.5055200929844,1555.7523255056665,1.753194587317921,0.5769230769230769,0.6086956521739131,-0.03177257525083621,70.0,19.0,51.0,9.0,3.0,6.0,29.0,16.0,13.0
1495.0548809695606,1488.6233579658413,6.431523003719349,0.5,0.48,0.020000000000000018,-23.0,1.0,-24.0,-3.0,-2.0,-1.0,13.0,15.0,-2.0
1504.7589364806486,1564.0811927960958,-59.32225631544725,0.5,0.5833333333333334,-0.08333333333333337,51.0,34.0,17.0,8.0,6.0,2.0,17.0,27.0,-10.0
1549.5177441940177,1524.2074511805033,25.31029301351441,0.625,0.56,0.06499999999999995,43.0,18.0,25.0,1.0,1.0,0.0,30.0,4.0,26.0
1614.3871163427712,1395.2438145510368,219.1433017917343,0.7307692307692307,0.28,0.4507692307692307,18.0,-5.0,23.0,2.0,-3.0,5.0,22.0,2.0,20.0
1450.8645183053068,1600.2931079317875,-149.42858962648074,0.42857142857142855,0.6923076923076923,-0.26373626373626374,-15.0,24.0,-39.0,-2.0,5.0,-7.0,6.0,19.0,-13.0
1563.3957950135987,1554.6007916996193,8.79500331397935,0.5925925925925926,0.5833333333333334,0.00925925925925919,72.0,86.0,-14.0,8.0,3.0,5.0,29.0,7.0,22.0
1432.4913715507978,1502.1581668783872,-69.6667953275894,0.32,0.56,-0.24000000000000005,-34.0,-1.0,-33.0,-4.0,-2.0,-2.0,11.0,20.0,-9.0
1547.4985015707027,1590.3095544295595,-42.81105285885678,0.6,0.6666666666666666,-0.06666666666666665,-10.0,4.0,-14.0,-1.0,6.0,-7.0,3.0,19.0,-16.0
1402.3315641802874,1500.833868049136,-98.50230386884868,0.34615384615384615,0.5217391304347826,-0.17558528428093645,-57.0,-10.0,-47.0,-6.0,0.0,-6.0,18.0,13.0,5.0
1460.7508349691825,1398.3585849813498,62.392249987832656,0.36,0.2962962962962963,0.0637037037037037,5.0,-23.0,28.0,0.0,-4.0,4.0,5.0,9.0,-4.0
1464.5271596805674,1472.7006889651686,-8.173529284601273,0.37037037037037035,0.4782608695652174,-0.10789049919484706,-33.0,-8.0,-25.0,-1.0,-1.0,0.0,10.0,12.0,-2.0
1408.238808963267,1351.740977871475,56.49783109179202,0.2916666666666667,0.19230769230769232,0.09935897435897437,-24.0,-3.0,-21.0,-5.0,2.0,-7.0,8.0,14.0,-6.0
1548.8775498892078,1575.7960941784966,-26.918544289288775,0.56,0.7391304347826086,-0.1791304347826086,60.0,22.0,38.0,1.0,3.0,-2.0,7.0,28.0,-21.0
1496.8297205897973,1465.3003207587515,31.529399831045794,0.5,0.38461538461538464,0.11538461538461536,-11.0,26.0,-37.0,1.0,3.0,-2.0,21.0,5.0,16.0
1492.3053307063904,1554.507649957186,-62.202319250795654,0.5,0.6153846153846154,-0.11538461538461542,-1.0,5.0,-6.0,0.0,-1.0,1.0,13.0,3.0,10.0
1460.8480718075348,1503.1904203292029,-42.3423485216681,0.45454545454545453,0.48148148148148145,-0.026936026936026924,33.0,14.0,19.0,0.0,2.0,-2.0,6.0,15.0,-9.0
1569.1190368240102,1518.8645938028585,50.2544430211517,0.6071428571428571,0.5384615384615384,0.06868131868131866,67.0,-4.0,71.0,7.0,-1.0,8.0,29.0,4.0,25.0
1497.8395990660767,1494.430000679618,3.4095983864588106,0.48,0.5384615384615384,-0.058461538461538454,-12.0,-3.0,-9.0,4.0,-2.0,6.0,23.0,20.0,3.0
1393.109925776091,1544.6707557469063,-151.56082997081535,0.2692307692307692,0.56,-0.29076923076923084,-5.0,-26.0,21.0,-3.0,-2.0,-1.0,2.0,16.0,-14.0
1616.521005117717,1347.0711369729925,269.44986814472463,0.7407407407407407,0.18518518518518517,0.5555555555555556,21.0,-4.0,25.0,1.0,2.0,-1.0,22.0,14.0,8.0
1393.809099191781,1492.4542369558696,-98.64513776408876,0.2857142857142857,0.5,-0.2142857142857143,-31.0,17.0,-48.0,-4.0,2.0,-6.0,9.0,12.0,-3.0
1534.7337296387773,1412.9086498617496,121.82507977702767,0.5769230769230769,0.32,0.25692307692307687,-24.0,-9.0,-15.0,-5.0,-3.0,-2.0,26.0,8.0,18.0
1486.881522177448,1554.8606015716625,-67.97907939421452,0.48148148148148145,0.64,-0.15851851851851856,25.0,35.0,-10.0,4.0,1.0,3.0,17.0,30.0,-13.0
1587.1499019374423,1547.1784534583483,39.97144847909408,0.6153846153846154,0.6153846153846154,0.0,56.0,44.0,12.0,5.0,2.0,3.0,27.0,30.0,-3.0
1471.6662295447893,1410.860101523033,60.806128021756194,0.5,0.37037037037037035,0.12962962962962965,-44.0,-49.0,5.0,-4.0,-4.0,0.0,25.0,18.0,7.0
1590.3739104210088,1538.1930491288115,52.18086129219728,0.7142857142857143,0.5925925925925926,0.12169312169312174,20.0,-34.0,54.0,0.0,-5.0,5.0,22.0,26.0,-4.0
1474.5385198442827,1573.9187532768021,-99.38023343251939,0.48,0.6206896551724138,-0.14068965517241383,11.0,56.0,-45.0,-1.0,6.0,-7.0,13.0,29.0,-16.0
1503.690328887893,1440.219537749567,63.47079113832592,0.5,0.34615384615384615,0.15384615384615385,-6.0,-35.0,29.0,4.0,-5.0,9.0,23.0,11.0,12.0
1377.4766841655016,1589.7077319728126,-212.23104780731092,0.27586206896551724,0.72,-0.44413793103448274,-58.0,28.0,-86.0,-7.0,5.0,-12.0,9.0,28.0,-19.0
1476.24788499664,1590.2216743138247,-113.97378931718458,0.52,0.6333333333333333,-0.11333333333333329,-23.0,45.0,-68.0,-2.0,7.0,-9.0,25.0,29.0,-4.0
1406.2784460711823,1562.845877863668,-156.56743179248565,0.35714285714285715,0.5925925925925926,-0.2354497354497354,-36.0,-16.0,-20.0,-4.0,-1.0,-3.0,18.0,16.0,2.0
1440.362191815483,1365.7583613356255,74.60383047985738,0.3448275862068966,0.26666666666666666,0.07816091954022991,-37.0,-57.0,20.0,-2.0,-8.0,6.0,10.0,9.0,1.0
1562.7902219218229,1559.3928381432286,3.3973837785943033,0.6206896551724138,0.5925925925925926,0.028097062579821253,-41.0,52.0,-93.0,0.0,1.0,-1.0,19.0,7.0,12.0
1496.1935506343987,1508.2180309560172,-12.024480321618512,0.4642857142857143,0.5185185185185185,-0.05423280423280419,10.0,-7.0,17.0,2.0,4.0,-2.0,15.0,23.0,-8.0
1592.1688585435825,1595.133291258568,-2.9644327149856053,0.6296296296296297,0.7241379310344828,-0.09450830140485311,59.0,11.0,48.0,4.0,0.0,4.0,27.0,22.0,5.0
1409.4493303717154,1402.5193046732375,6.930025698477948,0.3076923076923077,0.2857142857142857,0.02197802197802201,-7.0,-5.0,-2.0,-2.0,-2.0,0.0,8.0,2.0,6.0
1542.1594968522081,1463.8482609676348,78.3112358845733,0.5925925925925926,0.4583333333333333,0.13425925925925924,26.0,41.0,-15.0,0.0,3.0,-3.0,30.0,6.0,24.0
1518.47629722445,1382.8030961414588,135.67320108299123,0.5357142857142857,0.2413793103448276,0.2943349753694581,-18.0,15.0,-33.0,-4.0,2.0,-6.0,4.0,14.0,-10.0
1456.1797247871605,1499.201787510391,-43.02206272323042,0.35714285714285715,0.5,-0.14285714285714285,-3.0,-11.0,8.0,2.0,0.0,2.0,5.0,12.0,-7.0
1612.2322740907323,1416.4674494427309,195.76482464800142,0.7692307692307693,0.3793103448275862,0.3899204244031831,-9.0,-11.0,2.0,0.0,-1.0,1.0,24.0,18.0,6.0
1389.1783764287686,1503.4598323821879,-114.28145595341925,0.2962962962962963,0.5172413793103449,-0.22094508301404858,-1.0,-27.0,26.0,-2.0,1.0,-3.0,8.0,20.0,-12.0
1543.8958015113794,1553.541817279424,-9.646015768044663,0.5862068965517241,0.5714285714285714,0.014778325123152691,5.0,50.0,-45.0,-1.0,1.0,-2.0,3.0,7.0,-4.0
1472.4139884192864,1406.677440179706,65.73654823958032,0.4827586206896552,0.26666666666666666,0.21609195402298853,-16.0,30.0,-46.0,-6.0,6.0,-12.0,21.0,14.0,7.0
1481.4831439365423,1414.0631210433892,67.42002289315315,0.48148148148148145,0.36666666666666664,0.11481481481481481,-1.0,-2.0,1.0,-2.0,-1.0,-1.0,13.0,18.0,-5.0
1605.9356504720433,1486.3007588561852,119.63489161585812,0.6451612903225806,0.48,0.16516129032258065,51.0,50.0,1.0,7.0,4.0,3.0,29.0,6.0,23.0
1457.3774322064746,1519.7069989636577,-62.3295667571831,0.48148148148148145,0.5714285714285714,-0.08994708994708994,-25.0,17.0,-42.0,-3.0,-1.0,-2.0,25.0,30.0,-5.0
1501.9928981480477,1373.4768789452696,128.51601920277812,0.5,0.2857142857142857,0.2142857142857143,-25.0,1.0,-26.0,2.0,-3.0,5.0,23.0,8.0,15.0
1444.669359329764,1598.1726102206924,-153.50325089092848,0.36666666666666664,0.6428571428571429,-0.27619047619047626,-4.0,84.0,-88.0,0.0,7.0,-7.0,10.0,27.0,-17.0
1502.418683442368,1538.7922052289553,-36.37352178658716,0.4827586206896552,0.5862068965517241,-0.1034482758620689,10.0,-10.0,20.0,2.0,-2.0,4.0,15.0,26.0,-11.0
1492.1871080408819,1614.636602490074,-122.44949444919212,0.48148148148148145,0.7777777777777778,-0.29629629629629634,-17.0,-5.0,-12.0,0.0,0.0,0.0,12.0,24.0,-12.0
1422.7902586161842,1568.6412427856274,-145.8509841694431,0.3103448275862069,0.6333333333333333,-0.3229885057471264,-6.0,-46.0,40.0,-1.0,-1.0,0.0,2.0,19.0,-17.0
1361.4511938213445,1480.3563375644871,-118.90514374314262,0.25806451612903225,0.5,-0.24193548387096775,-57.0,-12.0,-45.0,-8.0,0.0,-8.0,9.0,17.0,-8.0
1605.427911900307,1533.9194751146592,71.50843678564775,0.75,0.5517241379310345,0.19827586206896552,-22.0,-22.0,0.0,-2.0,-1.0,-1.0,24.0,16.0,8.0
1609.2377696522876,1512.1781297748244,97.05963987746327,0.75,0.5517241379310345,0.19827586206896552,54.0,-9.0,63.0,5.0,-4.0,9.0,28.0,30.0,-2.0
1550.0623837922565,1556.1836712897148,-6.121287497458297,0.6,0.5666666666666667,0.033333333333333326,19.0,7.0,12.0,1.0,2.0,-1.0,3.0,16.0,-13.0
1430.3982461578894,1468.487993780223,-38.08974762233356,0.32142857142857145,0.4,-0.07857142857142857,-34.0,11.0,-45.0,-4.0,1.0,-5.0,11.0,5.0,6.0
1409.6145522868899,1471.2489375223115,-61.63438523542163,0.3548387096774194,0.4838709677419355,-0.12903225806451613,-23.0,-24.0,1.0,-1.0,-3.0,2.0,18.0,17.0,1.0
1558.7606553843395,1370.5585938635202,188.20206152081937,0.6129032258064516,0.28125,0.3316532258064516,-68.0,-49.0,-19.0,-4.0,-5.0,1.0,19.0,9.0,10.0
1425.9814518378762,1370.126369147962,55.8550826899143,0.3225806451612903,0.27586206896551724,0.046718576195773076,10.0,-27.0,37.0,2.0,-5.0,7.0,2.0,8.0,-6.0
1542.719996780895,1430.5705389570226,112.14945782387235,0.5333333333333333,0.3548387096774194,0.17849462365591395,-10.0,-17.0,7.0,-1.0,-3.0,2.0,7.0,10.0,-3.0
1482.8052200900481,1476.8961687871576,5.909051302890475,0.46153846153846156,0.5,-0.038461538461538436,14.0,15.0,-1.0,2.0,-3.0,5.0,6.0,21.0,-15.0
1501.3957986306489,1586.2880556605903,-84.89225702994145,0.5,0.7241379310344828,-0.22413793103448276,3.0,51.0,-48.0,3.0,4.0,-1.0,12.0,28.0,-16.0
1509.260067962641,1607.8669389589184,-98.6068709962774,0.5,0.7096774193548387,-0.20967741935483875,1.0,-3.0,4.0,2.0,1.0,1.0,15.0,22.0,-7.0
1609.4311892381804,1408.8846539914307,200.54653524674973,0.65625,0.28125,0.375,59.0,31.0,28.0,7.0,5.0,2.0,29.0,14.0,15.0
1519.1613298656869,1494.6019531862028,24.559376679484103,0.5333333333333333,0.5172413793103449,0.016091954022988464,-23.0,-26.0,3.0,1.0,-5.0,6.0,20.0,4.0,16.0
1487.1656195406754,1453.8973768780188,33.268242662656576,0.41935483870967744,0.375,0.044354838709677435,1.0,-15.0,16.0,2.0,-2.0,4.0,5.0,10.0,-5.0
1391.9413510090492,1411.720620397437,-19.779269388387775,0.3,0.3103448275862069,-0.010344827586206917,-34.0,-23.0,-11.0,-4.0,-4.0,0.0,8.0,11.0,-3.0
1488.5965736513022,1489.2421533344022,-0.6455796831000953,0.48148148148148145,0.5,-0.018518518518518545,-12.0,-28.0,16.0,2.0,-4.0,6.0,6.0,4.0,2.0
1391.8258945964815,1471.1048152259036,-79.27892062942215,0.34375,0.4838709677419355,-0.1401209677419355,-26.0,20.0,-46.0,-4.0,-2.0,-2.0,18.0,21.0,-3.0
1578.1403751349949,1524.5211297174874,53.6192454175075,0.7,0.5483870967741935,0.15161290322580645,33.0,-16.0,49.0,1.0,3.0,-2.0,28.0,20.0,8.0
1611.7778987304591,1517.7915499538203,93.9863487766388,0.6666666666666666,0.5161290322580645,0.15053763440860213,63.0,12.0,51.0,7.0,4.0,3.0,29.0,15.0,14.0
1525.5643597078506,1561.258605511653,-35.69424580380246,0.5625,0.625,-0.0625,11.0,-9.0,20.0,-1.0,-2.0,1.0,26.0,19.0,7.0
1504.6665896448412,1485.098075868334,19.56851377650719,0.5,0.48484848484848486,0.015151515151515138,-45.0,-26.0,-19.0,-1.0,-1.0,0.0,12.0,17.0,-5.0
1519.7917135805903,1463.1126770547708,56.67903652581958,0.53125,0.46875,0.0625,-12.0,1.0,-13.0,3.0,-4.0,7.0,20.0,21.0,-1.0
1468.5828605015179,1399.8180327676143,68.76482773390353,0.4642857142857143,0.36363636363636365,0.10064935064935066,-28.0,-11.0,-17.0,-1.0,-2.0,1.0,6.0,18.0,-12.0
1398.3594733135678,1466.0375689019627,-67.67809558839485,0.3225806451612903,0.40625,-0.08366935483870969,-16.0,-8.0,-8.0,-2.0,1.0,-3.0,8.0,5.0,3.0
1550.1032924951967,1470.316833552618,79.78645894257875,0.5483870967741935,0.4827586206896552,0.06562847608453831,2.0,2.0,0.0,-1.0,-3.0,2.0,16.0,13.0,3.0
1577.0275215155839,1513.831719659599,63.19580185598488,0.6666666666666666,0.5,0.16666666666666663,-21.0,-39.0,18.0,-1.0,-6.0,5.0,22.0,7.0,15.0
1548.5682354503256,1467.075060928663,81.49317452166247,0.5483870967741935,0.5,0.048387096774193505,32.0,-23.0,55.0,5.0,-2.0,7.0,23.0,25.0,-2.0
1406.537944499152,1475.0254275167315,-68.4874830175795,0.2727272727272727,0.3939393939393939,-0.12121212121212122,12.0,23.0,-11.0,2.0,2.0,0.0,14.0,10.0,4.0
1492.5493067553282,1483.5928491509956,8.956457604332627,0.4117647058823529,0.42424242424242425,-0.012477718360071333,57.0,13.0,44.0,5.0,4.0,1.0,10.0,5.0,5.0
1561.0196520981776,1509.2558664841865,51.763785613991104,0.625,0.5161290322580645,0.1088709677419355,21.0,-5.0,26.0,0.0,-1.0,1.0,3.0,4.0,-1.0
1509.2984705401605,1492.8096111586153,16.488859381545126,0.48484848484848486,0.5,-0.015151515151515138,-42.0,4.0,-46.0,-6.0,1.0,-7.0,7.0,13.0,-6.0
1540.6892829668213,1513.849484642778,26.839798324043386,0.5806451612903226,0.5,0.08064516129032262,-10.0,-10.0,0.0,-1.0,1.0,-2.0,30.0,15.0,15.0
1505.7876648335068,1554.4348106532632,-48.64714581975636,0.5,0.6060606060606061,-0.10606060606060608,-14.0,4.0,-18.0,3.0,-2.0,5.0,17.0,19.0,-2.0
1527.6105148891993,1458.4465688719688,69.1639460172305,0.53125,0.45454545454545453,0.07670454545454547,-13.0,-1.0,-12.0,-4.0,-3.0,-1.0,16.0,21.0,-5.0
1526.0291040375405,1483.9770006796684,42.052103357872056,0.53125,0.4838709677419355,0.0473790322580645,18.0,-28.0,46.0,2.0,-2.0,4.0,23.0,12.0,11.0
1530.949793470958,1572.718014882633,-41.768221411675086,0.53125,0.6176470588235294,-0.08639705882352944,5.0,17.0,-12.0,2.0,2.0,0.0,4.0,19.0,-15.0
1513.3984232484227,1587.1032350696373,-73.70481182121466,0.5161290322580645,0.7333333333333333,-0.21720430107526878,24.0,10.0,14.0,5.0,0.0,5.0,13.0,24.0,-11.0
1484.6556414657575,1530.953718098206,-46.298076632448556,0.5,0.5882352941176471,-0.08823529411764708,3.0,9.0,-6.0,2.0,0.0,2.0,25.0,3.0,22.0
